census_no,school_name,school_address,province,district,zone,education_division,school_type,category
14009,MANKERNY ROMAN CATHOLIC TAMIL MIXED SCHOOL,"TRINCO ROAD, MANKERNY.",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu North,3.Type2,provincial
14010,KAYANKERNY SARASWATHY VIDYALAYAM,"KAYANKERNY, MANKERNY.",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu North,2.1C,provincial
14011,VADDAVAN KALAIMAGAL VIDYALAYAM,VALAICHENAI,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu North,3.Type2,provincial
14012,ALANKULAM G.T.M.S.,"ALANKULAM, VALAICHENAI.",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu North,3.Type2,provincial
14013,PUNANAI G.T.M.S.,PUNANAI,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu North,3.Type2,provincial
14014,MEERAVODAI AMEER ALI VIDYALAYAM,MEERAVODAI,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14015,VAHANERY KOKULAM VIDYALAYAM,VAHANERY,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14016,KAWATHAMUNAI AL AMEEN VIDYALAYA,VAHANERY,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,2.1C,provincial
14017,THIYAWATTAWAN ARAFA VIDYALAYAM,VAHANERY,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,2.1C,provincial
14019,SEMMANODAI AL-HAMRA VIDYALAYAM,"SEMMANODAI, MEERAVODAI",Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,2.1C,provincial
14020,MEERAVODAI AL-HIDAYA MAHA VIDYALAYAM,MEERAVODAI,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,1.1AB,provincial
14021,BRAINTHURAICHENAI AZHAR VIDYALAYA,"BRAINTHURAICHENAI, VALAICHENAI",Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,2.1C,provincial
14023,ODDAMAVADI HIJRA VIDYALAYAM,ODDAMAVADI - 03.,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14024,VEERANAGAR G.T.M.S.,UTHTHUCHENAI,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14025,MURAVODAISHAKTHI VIDYALAYAM,"MURAVODAI TAMIL, VALAICHENAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14026,KINNAIYADY SARASWATHY VIDYALAYAM,"KINNAIYADY, VALAICHENAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,2.1C,provincial
14027,SUNGANKERNY G.T.M.S.,"SUNGANKERNY, VALAICHENAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,2.1C,provincial
14028,KALMADU VIVEKANANDA VIDYALAYAM,"KALMADU, KALKUDAH",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14029,KARUWAKERNY VIGNESWARA VIDYALAYAM,"KARUWAKERNY, VALAICHENAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,1.1AB,provincial
14030,KALKUDAH NAMAGAL VIDYALAYAM,KALKUDAH,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,2.1C,provincial
14032,PETHALAI VIPULANANDA COLLEGE,"PETHALAI, VALAICHENAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,1.1AB,provincial
14033,PUTHUKUDIYIRUPPU VANI VIDYALAYAM,"PUTHUKUDIYIRUPPU, VALAICHENAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,2.1C,provincial
14034,NASIVANTHIVU SIVA VIDYALAYA,"NASIVANTHIVU, VALAICHENAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14035,VEMBU G.T.M.S.,"KUMPURUMOOLAI, VEMBU",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14036,KIRAN CENTRAL COLLEGE,KIRAN,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,1.1AB,provincial
14037,KIRAN VIVEKANANDAH VIDYALAYA,"MAIN STREET, KIRAN",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14038,POOLAKKADU G.T.M.S.,POOLAKKADU KIRAN,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14039,KORAKALLIMADU SRI RAMANAMAHARISHI VIDYALAYAM,KORAKALLIMADU KIRAN,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,2.1C,provincial
14040,SANTHIVELY SITHI VINAYAGAR VIDYALAYAM,"SANTHIVELY, MURAKODANCHENAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,1.1AB,provincial
14041,THIKILIWETTAI G.T.M.S.,SANTHIVELY MURAKKOTTANCHENAI,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14042,PALAIYADYTHONA SRI MURUGAN VIDYALAYAM,SANTHIVELY,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14043,DEVAOURAM GAJAMUGAN VIDYALAYAM,MURAKADANCHENAI,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14044,MURAKOTTANCHENAI RAMA KRISHNA MISSION VIDYALAYAM,"MAIN ROAD, MURAKOTTANCHENAI.",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,2.1C,provincial
14045,VANTHARUMOOLAI MADYA MAHA VIDYALAYAM,SITTANDY-03,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,1.1AB,provincial
14046,SITTANDY SITHY VINAYAGAR VIDYALAYA,SITTANDY - 01,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14047,SITTANDY SRI RAMAKRISHNA VIDYALAYA,SITTANDY -03,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14048,ERALAKULAM G.T.M.S.,SITTANDY,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,3.Type2,provincial
14049,MAVADIVEMBU VIGNESWARA VIDYALAYA,VANTHARUMOOLAI,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,3.Type2,provincial
14050,VANTHARUMOOLAI VISNU MAHA VIDYALAYA,VANTHARUMOOLAI,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,1.1AB,provincial
14051,VANTHARUMOOLAI GANESHA VIDYALAYA,VANTHARUMOOLAI,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14052,VEERAKADDU MYLAVADDUVAN G.T.M.S.,VANTHARUMOOLAI,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14053,KALUWANKERNY VIVEGANANDAH VIDYALAYA,KALUWANKERNY - 01,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,2.1C,provincial
14054,KOMATHURAI VINAYAGAR VIDYALAYA,KOMATHURAI CHENKALADY,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14055,CHENKALADY CENTRAL COLLEGE,CHENKALADY,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,1.1AB,provincial
14056,KODUWAMADU SHAKTHI VIDYALAYA,"KALIKOVIL RD, KODUVAMADU, PANKUDAVELY",Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,4.Type3,provincial
14057,ILLUPPADICHENAI AMBAL VIDYALAYAM,PANKUDAVELY,Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,2.1C,provincial
14058,PANKUDAVELY RCTM SCHOOL,"PANKUDAVELY, SENKALADY",Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,3.Type2,provincial
14059,VEPPAVEDDUWAN G.T.M.S.,PANKUDAVELY,Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,4.Type3,provincial
14060,ERAVUR TAMIL MAHA VIDYALAYAM,CHENKALADY,Eastern,51.Batticaloa,Batticaloa,Eravur Pattu - I (Chenkalady),2.1C,provincial
14061,ERAVUR VIPULANANDA VIDYALAYAM,"ERAVUR 5, CHENKALADY",Eastern,51.Batticaloa,Batticaloa,Eravur Pattu - I (Chenkalady),3.Type2,provincial
14062,KARADIYANARU MAHA VIDYALAYAM,KARADIYANARU,Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,2.1C,provincial
14063,MARAPALAM G.T.M.S.,"MARAPALAM, KARADIYANARU",Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,4.Type3,provincial
14064,KITHUL SRI KRISHNA VIDYALAYA,"KITHUL WEWA, KARADIYANARU",Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,2.1C,provincial
14065,RUGAM AL-AMAN VIDYALAYA,"MUHAJIRIN VILLAGE, MEERAKERNI, ERAVUR",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,4.Type3,provincial
14066,RUGAM SARASWATHY VIDYALAYA,KARADIYANARU,Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,4.Type3,provincial
14067,KOPPAVELY G.T.M.S.,"BADULA ROAD, PERIYAPULLUMALAI",Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,4.Type3,provincial
14068,WELIKAKANDY VIPULANANDA VIDYALAYA,WELIKAKANDY PERIYAPULLUMALAI,Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,4.Type3,provincial
14069,PERIYA PULLUMALAI R.C.T.M.S.,PERIYAPULLUMALAI,Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,3.Type2,provincial
14070,MAHILAVADDAWAN MAHA VIDYALAYAM,AYITHIYAMALAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,2.1C,provincial
14071,NARIPULTHODDAM NADESWARA TAMIL VIDYALAYAM,NARIPULTHODDAM,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14072,NELLOOR KALAIMAHAL VIDYALAYA,"NELLOOR, AYITHIYAMALAI",Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14073,AYITHIYAMALAI G.T.M.S.,AYITHIYAMALAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,3.Type2,provincial
14074,MANIPURAM VIGNESWARA VIDYALAYAM,MANIPURAM,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14075,UNNICHCHAI 6TH MILE POST G.T.M.S.,"NEDIYAMDU, UNNICHAI",Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14076,UNNICHCHAI 8TH MILE POST G.T.M.S.,UNNICHCHAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,2.1C,provincial
14077,IRUNOORUVIL G.T.M.S.,IRUNOORUVIL UNNICHCHAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14079,PAVATKODICHENAI VINAYAGAR VIDYALAYAM,PAVATKODICHENAI UNNICHAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,2.1C,provincial
14080,PANCHENAI PARI VIDYALAYAM,PANCHENAI UNNICHCHAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,2.1C,provincial
14082,AL-JUFFRIYA VIDYALAYA,"PUNNAKKUDAH ROAD, ERAVUR 03",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,3.Type2,provincial
14083,AL-MUNEERA BALIKA MAHA VIDYALAYA,"MAIN STREET, ERAVUR",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,1.1AB,provincial
14084,DR.AHAMED FAREED VIDYALAYA,"R.C.ROAD, ERAVUR-06",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,4.Type3,provincial
14085,MICHNAGAR ILMA VIDYALAYAM,ERAVUR,Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,3.Type2,provincial
14086,THALAWAI VIGNAESWARA VIDYALAYAM,THALAWAT CHENKALADY,Eastern,51.Batticaloa,Batticaloa,Eravur Pattu - I (Chenkalady),3.Type2,provincial
14088,ERAVUR ARAFA VIDYALAYAM,ERAVUR,Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,3.Type2,provincial
14089,ERAVUR AL-AZHAR GIRLS HIGH SCHOOL,"KATTUPALLI ROAD, ERAVUR",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,2.1C,provincial
14090,ERAVUR RAHMANIYA MAHA VIDYALAYA,"LADIES MARKET RAOD, ERAVUR-02A",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,1.1AB,provincial
14091,KUDIYIRUPPU KALAIMAGAL MAHA VIDYALAYAM,ERAVUR 01,Eastern,51.Batticaloa,Batticaloa,Eravur Pattu - I (Chenkalady),1.1AB,provincial
14092,IYANKERNY TAMIL VIDYALAYAM,IYANKERNY CHENKALADY,Eastern,51.Batticaloa,Batticaloa,Eravur Pattu - I (Chenkalady),2.1C,provincial
14093,MYLAMBAVELY SRI VIGNESWARA VIDYALAYA,"MYLAMBAVELY, THANNAMUNAI",Eastern,51.Batticaloa,Batticaloa,Eravur Pattu - I (Chenkalady),2.1C,provincial
14094,ST. JOSEPH'S COLLEGE,THANNAMUNAI BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Eravur Pattu - I (Chenkalady),2.1C,provincial
14095,PULIYADIMUNAI GOVERNMENT TAMIL MIXED SCHOOL,"SATHURUKKONDAN, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14096,PILLAYARADY NALLIYA VIDYALAYAM,"PILLAYARADY, BATTICALOA.",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14097,KOKKUVIL VIGNESWARA VIDYALAYAM,"KOKKUVIL, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14098,NAVATKERNY SRI KANNAHI VIDYALAYAM,"NAVATKERNY, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),4.Type3,provincial
14099,PALAMEENMADU VIGNESWARA VIDYALAYA,"PALAMEENMADU, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14100,AMIRTHAKALY SRI SITHY VINAYAGAR MAHA VIDYALAYAM,AMIRTHAKALY BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),2.1C,provincial
14101,SRI MAMANGESWARAR VIDYALAYAM,"MAMANGAM, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14102,URANY SARASWATHY VIDYALAYAM,"PERIYA URANY, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14103,KARUVEPPANKERNEY VIPULANANDA COLLEGE,"KARUVEPPANKERNEY, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),2.1C,provincial
14105,JOSEPH VAZ VIDYALAYAM,"THANDAVANVELY, BATTICALOA.",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14106,BATTICALOA HINDU COLLEGE,RAILWAY STATION ROAD BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),1.1AB,provincial
14107,KODAIMUNAI KANISHTA VIDYALAYAM,"RAILWAY STATION ROAD, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),4.Type3,provincial
14108,BATTICALOA MAHAJANA COLLEGE,"ARASADY, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),1.1AB,provincial
14109,ARUNOTHAYA VIDYALAYAM,RASAIRO LANE BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),4.Type3,provincial
14110,THIRUPPERUNTHURAI SRI MURUGAN VIDYALAYAM,"THIRUPPERUNTHURAI, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14111,ST. THERESA'S GIRL'S VIDYALAYAM,"SINNA UPPODAI, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14112,ST. SEBESTIAN TAMIL VIDYALAYAM,"SEBESTIAN STREET, KODDAMUNAI, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),4.Type3,provincial
14113,BATTICALOA SINHALA M.V.,"SINNA UPPODAI, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),4.Type3,provincial
14114,ARASADY PILLAYAR KOVIL ROAD WARD 06 KANISHTA VIDYALAYAM,"ARASADY PILLAYAR KOVIL ROAD, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),4.Type3,provincial
14116,BATTICALOA METHODIST CENTRAL COLLEGE,"AMEN CORNER ROAD, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),1.1AB,provincial
14119,ANAIPANTHY HINDU LADIES COLLEGE,HOSPITAL ROAD BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),2.1C,provincial
14120,PUTHUR VIGNESWARA VIDYALAYAM,PUTHUNAKAR BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14121,PUNITHA ANNAMMAL TAMIL VIDYALAYAM,"VEECHUKALMUNAI, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),4.Type3,provincial
14122,VAIYIRAVU METHODIST MISSION TAMIL MIXED SCHOOL,BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),4.Type3,provincial
14123,NAVALADY NAMAGAL VIDYALAYAM,THIRAIMADU BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14124,PUTHUMUHATHUWARAM ST. IGNATIOUS VIDYALAYAM,"DUTCHBAR, KALLADY, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14125,KALLADY MUGATHUWARAM VIPULANANDA VIDYALAYAM,KALLADY BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),2.1C,provincial
14126,KALLADY VELOOR SRI SHAKTHI VIDYALAYAM,"KALLADY VELOOR, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14127,KALLADY VINAYAGAR VIDYALAYA,OLD KALMUNAI ROAD KALLADY BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),4.Type3,provincial
14128,BATTICALOA VIVEKANANDA LADIES'COLLEGE,"KALLADY UPPODAI, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),1.1AB,provincial
14130,AL-IQBAL VIDYALAYA,"RIZVI TOWN, NEW KATTANKUDY",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14131,NAVATKUDHA THARMARATNAM VIDYALAYA,OLD KALMUNAI ROAD NAVATKUDAH BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14133,MANCHANTHODUWAI BARATHI VIDYALAYAM,MANCHANTHODUWAI BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14134,MANCHANTHODUWAI SARATHA VIDYALAYAM,"MANCHANTHODUWAI, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14135,POONOCHCHIMUNAI IQRAH VIDYALAYA,"POONOCHCHIMUNAI, BATTICALOA",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,2.1C,provincial
14136,HUSAINIYA VIDYALAYAM,MANCHNTHODUWAI BATTICALOA,Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14137,AN-NASSAR VIDYALAYA,"MAIN STREET, KATTANKUDY 01",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,2.1C,provincial
14138,ZAVIYA MAHALIR M.V.,"ZAVIYA ROAD, KATTANKUDY 01",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,3.Type2,provincial
14139,HILURIYA VIDYALAYA,"OLD ROAD, KATTANKUDY 02",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,3.Type2,provincial
14140,METHTHAIPPALLI VIDYALAYA,"METHTHAIPPALLI ROAD, KATTANKUDY 03",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,3.Type2,provincial
14141,MILLATH MAHALIR M.V.,KATTANKUDY-03,Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,2.1C,provincial
14142,BATHRIYA VIDYALAYA,KATTANKUDY,Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,3.Type2,provincial
14143,KATTANKUDY AL-AMEEN MAHA VIDYALAYAM,KATTANKUDY,Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,2.1C,provincial
14144,NOORANIYA VIDYALAYA,"KARBALA ROAD, NEW KATTANKUDY 06",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,3.Type2,provincial
14146,AL-HIRA MAHA VIDYALAYA,"OLD ROAD, KATTANKUDY 05",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,1.1AB,provincial
14148,ARAIPATAI SUBRAMANIYAM VIDYALAYAM,ARAYAMPATHY-01,Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,4.Type3,provincial
14149,ARAIPATTAS NOTARIS MUTHTHATHAMBY VIDYALAYAM,ARAYAMPATHY,Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,3.Type2,provincial
14150,ARAIYAMPATHY RAMA KRISHNA MISSION M.V.,ARAIYAMPATHY,Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,2.1C,provincial
14151,ARAYAMPATHY MAHA VIDYALAYA,"MAIN STREET, ARAYAMPATHY",Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,1.1AB,provincial
14152,KANKEYANODAI AL-AQSHA MAHA VIDYALAYA,"KANKEYANODAI-13, ARAYAMPATHY",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,2.1C,provincial
14153,KOVILKULAM VINAYAGAR VIDYALAYAM,"MAIN STREET KOVILKULAM , ARAYAMPATHY",Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,4.Type3,provincial
14154,OLLIKKULAM AL-HAMRA VIDYALAYA,"OLLIKKULAM, ARAYAMPATHY, 30150",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,3.Type2,provincial
14155,MAVILANGATHURAI VIGNESWARA VIDYALAYAM,MAVILANGATHURAI ARAYAMPATHY,Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,3.Type2,provincial
14156,PALAMUNAI ALIGHAR MAHA VIDYALAYA,ARAYAMPATHY,Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,2.1C,provincial
14157,THALANKUDAH R.C.T.M.SCHOOL,"THALANKUDAH-03,ARAYAMPATHY.",Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,4.Type3,provincial
14158,THALANKUDHA SRIVINAYAKAR VIDYALAYAM,THALANKUDHA ARAYAMPATHY,Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,2.1C,provincial
14159,PUTHUKUDIYIRUPPU KANNAKI MAHA VIDYALAYAM,ARAYAMPATHY,Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,1.1AB,provincial
14160,KURINCHAMUNAI G.T.M.S.,KANNANKUDAH,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14161,KANNANKUDAH MAHA VIDYALAYAM,KANNANKUDAH,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,1.1AB,provincial
14162,THANDIYADI G.T.M.S.,KANNANKUDAH,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,3.Type2,provincial
14163,MANDAPATHADY G.T.M.S.,"MANDAPATHADY, KANNANKUDAH",Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14164,KARAYAKKANTHIVU GANESHAR VIDYALAYAM,KARAYAKKANTHIVU,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,3.Type2,provincial
14165,KOTHTHIYAPULAI KALAIVANI VIDYALAYAM,"KOTHTHIYAPULAI, KANNANKUDAH",Eastern,51.Batticaloa,Batticaloa West,Manmunai West,2.1C,provincial
14166,VAVUNATHIVU PARAMESWARA VIDYALAYAM,VAVUNATHIVU,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,3.Type2,provincial
14167,MANKIKADDU G.T.M.SCHOOL,"MANKIKADDU, NAVTKADU",Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14168,EACHANTHIVU RAMA KIRISHNAM MISION TAMIL VIDYALAYAM,EACHANTHIVU,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,3.Type2,provincial
14169,NAVATKADU NAMAHAL VIDYALAYAM,NAVATKADU,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,1.1AB,provincial
14170,VILAVADDAVAN VINAYAGAR VIDYALAYA,"VILAVADDAVAN, NAVATKADU",Eastern,51.Batticaloa,Batticaloa West,Manmunai West,3.Type2,provincial
14171,KARAVEDDY SOUTH G.T.M.S.,"KARAVEDDY, NAVATKADU",Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14172,KIRANKULAM VINAYAGAR MAHA VIDYALAYAM,KIRANKULAM 30159,Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,2.1C,provincial
14173,KIRANKULAM SARASWATHY VIDYALAYAM,MAIN ROAD KIRANKUAM,Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,4.Type3,provincial
14174,AMPILANTHURAI KALAIMAGAL MAHA VIDYALAYAM,AMPILANTHURAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,1.1AB,provincial
14175,KURUKKALMADAM KALAIVANI MAHA VIDYALAYAM,KURUKKALMADAM - 30192,Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,2.1C,provincial
14176,CHEDDIPALAYAM MAHA VIDYALAYAM,CHEDDIPALAYAM,Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,1.1AB,provincial
14177,MANKADU SARASWATHY MAHA VIDYALAYAM,"MANKADU, CHEDDIPALAYAM",Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,2.1C,provincial
14178,THETTATIVU MAHA VIDYALAYAM,THETTATIVU,Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,2.1C,provincial
14179,THETTATHIVU SIVAKALAI VIDYALAYAM,"BEACH ROAD, THETTATHIVU - 2",Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,3.Type2,provincial
14181,KALUTHAVALAI RAMAKRISHNA VIDYALAYAM,KALUTHAVALAI-3,Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,4.Type3,provincial
14182,KALUTHAVALAI GANESHA VIDYALAYAM,KALUTHAVALAI -4,Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,4.Type3,provincial
14183,KALUWANCHIKUDY SARASWATHY VIDYALAYAM,KALUWANCHIKUDY,Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,3.Type2,provincial
